,year,country_id,country_txt_wb,country_txt_gtd,country_code,region,region_txt,arrivals,population,tourism_rank_2012,tourism_group,incident_id,nkill,nkillus,nkillte,nwound,nwoundus,nwoundte,nvictim,nvictimus,nvictimte,event_ct_total
3741,2013,159,Peru,Peru,PER,3.0,South America,3164000,29773987,61,,201303220031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3742,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201303220004.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3743,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201303220006.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3744,2013,99,Cote d'Ivoire,Ivory Coast,CIV,11.0,Sub-Saharan Africa,380000,22087505,123,,201303230008.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
3745,2013,53,Cyprus,Cyprus,CYP,8.0,Western Europe,2405000,1143866,67,,201303240011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3746,2013,92,India,India,IND,6.0,South Asia,6968000,1280846129,41,,201303240002.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1
3747,2013,130,Mexico,Mexico,MEX,1.0,North America,24151000,118827161,13,,201303240023.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
3748,2013,195,Sudan,Sudan,SDN,11.0,Sub-Saharan Africa,591000,37072550,111,,201303240017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3749,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201303240013.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1
3750,2013,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4681000,98871552,52,,201303250029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3751,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201303250015.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3752,2013,78,Greece,Greece,GRC,8.0,Western Europe,17920000,10965211,18,,201303270006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3753,2013,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4681000,98871552,52,,201303270041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3754,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201303270010.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
3755,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201303270007.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,1
3756,2013,18,Bahrain,Bahrain,BHR,10.0,Middle East & North Africa,9163000,1315029,32,,201303280045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3757,2013,45,Colombia,Colombia,COL,3.0,South America,2288000,46497267,74,,201303280031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3758,2013,78,Greece,Greece,GRC,8.0,Western Europe,17920000,10965211,18,,201303280010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3759,2013,110,Lebanon,Lebanon,LBN,10.0,Middle East & North Africa,1274000,5914621,86,,201303280035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3760,2013,186,Sri Lanka,Sri Lanka,LKA,6.0,South Asia,1275000,20585000,95,,201303280046.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1
3761,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201303280007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3762,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201303280009.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
3763,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201303280012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3764,2013,141,Nepal,Nepal,NPL,6.0,South Asia,798000,26917906,103,,201303290022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3765,2013,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4681000,98871552,52,,201303290021.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
3766,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201303290006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3767,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201303280013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3768,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201303290005.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
3769,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201303290011.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
3770,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201303290007.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1
3771,2013,603,United Kingdom,United Kingdom,GBR,8.0,Western Europe,31063000,64128273,8,high,201303290008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3772,2013,603,United Kingdom,United Kingdom,GBR,8.0,Western Europe,31063000,64128273,8,high,201303300005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3773,2013,92,India,India,IND,6.0,South Asia,6968000,1280846129,41,,201303310028.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
3774,2013,141,Nepal,Nepal,NPL,6.0,South Asia,798000,26917906,103,,201303310026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3775,2013,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4681000,98871552,52,,201303310043.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1
3776,2013,208,Tunisia,Tunisia,TUN,10.0,Middle East & North Africa,7352000,10952951,39,,201303310040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3777,2013,209,Turkey,Turkey,TUR,10.0,Middle East & North Africa,37795000,75928564,6,high,201303310014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3778,2013,18,Bahrain,Bahrain,BHR,10.0,Middle East & North Africa,9163000,1315029,32,,201304010058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3779,2013,45,Colombia,Colombia,COL,3.0,South America,2288000,46497267,74,,201304010059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3780,2013,92,India,India,IND,6.0,South Asia,6968000,1280846129,41,,201304010051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3781,2013,92,India,India,IND,6.0,South Asia,6968000,1280846129,41,,201304040016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3782,2013,141,Nepal,Nepal,NPL,6.0,South Asia,798000,26917906,103,,201304010027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3783,2013,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4681000,98871552,52,,201304010030.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3784,2013,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4681000,98871552,52,,201304010025.0,3.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,2.0,1
3785,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304010047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3786,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304010046.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
3787,2013,92,India,India,IND,6.0,South Asia,6968000,1280846129,41,,201304020016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3788,2013,92,India,India,IND,6.0,South Asia,6968000,1280846129,41,,201304020015.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3789,2013,92,India,India,IND,6.0,South Asia,6968000,1280846129,41,,201304020006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3790,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304020027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3791,2013,110,Lebanon,Lebanon,LBN,10.0,Middle East & North Africa,1274000,5914621,86,,201304030014.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
3792,2013,186,Sri Lanka,Sri Lanka,LKA,6.0,South Asia,1275000,20585000,95,,201304030007.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1
3793,2013,603,United Kingdom,United Kingdom,GBR,8.0,Western Europe,31063000,64128273,8,high,201304030008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3794,2013,92,India,India,IND,6.0,South Asia,6968000,1280846129,41,,201304040013.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1
3795,2013,92,India,India,IND,6.0,South Asia,6968000,1280846129,41,,201304040015.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,5.0,1
3796,2013,92,India,India,IND,6.0,South Asia,6968000,1280846129,41,,201304040031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3797,2013,137,Mozambique,Mozambique,MOZ,11.0,Sub-Saharan Africa,1886000,25560725,75,,201304040023.0,5.0,0.0,1.0,8.0,0.0,0.0,13.0,0.0,1.0,1
3798,2013,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4681000,98871552,52,,201304040002.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3799,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304040021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3800,2013,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4681000,98871552,52,,201304050035.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3801,2013,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4681000,98871552,52,,201304050010.0,3.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,1
3802,2013,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4681000,98871552,52,,201304050025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3803,2013,32,Bulgaria,Bulgaria,BGR,9.0,Eastern Europe,6898000,7265115,42,,201304060031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3804,2013,45,Colombia,Colombia,COL,3.0,South America,2288000,46497267,74,,201304060032.0,3.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,1
3805,2013,92,India,India,IND,6.0,South Asia,6968000,1280846129,41,,201304060015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3806,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304070032.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
3807,2013,603,United Kingdom,United Kingdom,GBR,8.0,Western Europe,31063000,64128273,8,high,201304070037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3808,2013,92,India,India,IND,6.0,South Asia,6968000,1280846129,41,,201304070009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3809,2013,92,India,India,IND,6.0,South Asia,6968000,1280846129,41,,201304070003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3810,2013,92,India,India,IND,6.0,South Asia,6968000,1280846129,41,,201304070008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3811,2013,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4681000,98871552,52,,201304070017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3812,2013,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4681000,98871552,52,,201304070018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3813,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304070016.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1
3814,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304070026.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3815,2013,92,India,India,IND,6.0,South Asia,6968000,1280846129,41,,201304080019.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1
3816,2013,92,India,India,IND,6.0,South Asia,6968000,1280846129,41,,201304080006.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3817,2013,99,Cote d'Ivoire,Ivory Coast,CIV,11.0,Sub-Saharan Africa,380000,22087505,123,,201304080013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3818,2013,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4681000,98871552,52,,201304080004.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1
3819,2013,167,Russian Federation,Russia,RUS,9.0,Eastern Europe,30792000,143506995,9,high,201304080046.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,2
3820,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304080036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3821,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304080025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3822,2013,92,India,India,IND,6.0,South Asia,6968000,1280846129,41,,201304090039.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
3823,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304090026.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
3824,2013,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4681000,98871552,52,,201304100053.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
3825,2013,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4681000,98871552,52,,201304100005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3826,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304110070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3827,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304100065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3828,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304100059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3829,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304100069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3830,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304100060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3831,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304100063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3832,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304100062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3833,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304110044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3834,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304100064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3835,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304100043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3836,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304110041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3837,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304100068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3838,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304100042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3839,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304100066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3840,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304100013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3841,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304100045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3842,2013,59,Ecuador,Ecuador,ECU,3.0,South America,1364000,15707474,87,,201304250021.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3843,2013,18,Bahrain,Bahrain,BHR,10.0,Middle East & North Africa,9163000,1315029,32,,201304120028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3844,2013,123,Mali,Mali,MLI,11.0,Sub-Saharan Africa,57000,16449864,151,low,201304120002.0,4.0,0.0,1.0,4.0,0.0,0.0,8.0,0.0,1.0,1
3845,2013,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4681000,98871552,52,,201304120027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3846,2013,195,Sudan,Sudan,SDN,11.0,Sub-Saharan Africa,591000,37072550,111,,201304120020.0,2.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,0.0,1
3847,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304120030.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3848,2013,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4681000,98871552,52,,201304130014.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1
3849,2013,18,Bahrain,Bahrain,BHR,10.0,Middle East & North Africa,9163000,1315029,32,,201304140037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3850,2013,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4681000,98871552,52,,201304140014.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1
3851,2013,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4681000,98871552,52,,201304140006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3852,2013,45,Colombia,Colombia,COL,3.0,South America,2288000,46497267,74,,201304150079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3853,2013,78,Greece,Greece,GRC,8.0,Western Europe,17920000,10965211,18,,201304150057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3854,2013,110,Lebanon,Lebanon,LBN,10.0,Middle East & North Africa,1274000,5914621,86,,201304150058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3855,2013,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4681000,98871552,52,,201304150066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3856,2013,167,Russian Federation,Russia,RUS,9.0,Eastern Europe,30792000,143506995,9,high,201304150073.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,1
3857,2013,60,"Egypt, Arab Rep.",Egypt,EGY,10.0,Middle East & North Africa,9174000,88404640,22,,201304160002.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1
3858,2013,78,Greece,Greece,GRC,8.0,Western Europe,17920000,10965211,18,,201304160015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3859,2013,92,India,India,IND,6.0,South Asia,6968000,1280846129,41,,201304160028.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3860,2013,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4681000,98871552,52,,201304160041.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1
3861,2013,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4681000,98871552,52,,201304160031.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1
3862,2013,92,India,India,IND,6.0,South Asia,6968000,1280846129,41,,201304170003.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,1
3863,2013,97,Israel,Israel,ISR,10.0,Middle East & North Africa,2962000,8059500,60,,201304170027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3864,2013,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4681000,98871552,52,,201304170032.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3865,2013,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4681000,98871552,52,,201304170029.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3866,2013,92,India,India,IND,6.0,South Asia,6968000,1280846129,41,,201304180007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3867,2013,155,West Bank and Gaza,West Bank and Gaza Strip,PSE,10.0,Middle East & North Africa,545000,4076708,114,,201304180021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3868,2013,158,Paraguay,Paraguay,PRY,3.0,South America,610000,6510276,110,,201304180035.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3869,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304180017.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
3870,2013,217,United States,United States,USA,1.0,North America,71642910,315993715,2,high,201304180001.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
3871,2013,45,Colombia,Colombia,COL,3.0,South America,2288000,46497267,74,,201304190032.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3872,2013,92,India,India,IND,6.0,South Asia,6968000,1280846129,41,,201304190012.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3873,2013,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4681000,98871552,52,,201304190024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3874,2013,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4681000,98871552,52,,201304190031.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3875,2013,195,Sudan,Sudan,SDN,11.0,Sub-Saharan Africa,591000,37072550,111,,201304190004.0,2.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,1.0,1
3876,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304190011.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3877,2013,217,United States,United States,USA,1.0,North America,71642910,315993715,2,high,201304190009.0,2.0,1.0,1.0,16.0,16.0,1.0,18.0,17.0,2.0,1
3878,2013,92,India,India,IND,6.0,South Asia,6968000,1280846129,41,,201304200022.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3879,2013,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4681000,98871552,52,,201304200026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3880,2013,195,Sudan,Sudan,SDN,11.0,Sub-Saharan Africa,591000,37072550,111,,201304200014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3881,2013,92,India,India,IND,6.0,South Asia,6968000,1280846129,41,,201304210021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3882,2013,92,India,India,IND,6.0,South Asia,6968000,1280846129,41,,201304210004.0,1.0,0.0,0.0,10.0,0.0,0.0,11.0,0.0,0.0,1
3883,2013,92,India,India,IND,6.0,South Asia,6968000,1280846129,41,,201304210003.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,1
3884,2013,110,Lebanon,Lebanon,LBN,10.0,Middle East & North Africa,1274000,5914621,86,,201304210016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3885,2013,186,Sri Lanka,Sri Lanka,LKA,6.0,South Asia,1275000,20585000,95,,201304210007.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
3886,2013,110,Lebanon,Lebanon,LBN,10.0,Middle East & North Africa,1274000,5914621,86,,201304220011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3887,2013,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4681000,98871552,52,,201304220010.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3888,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304220030.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1
3889,2013,205,Thailand,Thailand,THA,5.0,Southeast Asia,26547000,68144501,15,,201304220008.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1
3890,2013,92,India,India,IND,6.0,South Asia,6968000,1280846129,41,,201304230048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3891,2013,92,India,India,IND,6.0,South Asia,6968000,1280846129,41,,201304230022.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3892,2013,97,Israel,Israel,ISR,10.0,Middle East & North Africa,2962000,8059500,60,,201304230046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3893,2013,121,Malaysia,Malaysia,MYS,5.0,Southeast Asia,25715000,29468872,10,high,201304230011.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
3894,2013,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4681000,98871552,52,,201304230006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3895,2013,183,South Africa,South Africa,ZAF,11.0,Sub-Saharan Africa,9537000,53689236,28,,201304230026.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1
3896,2013,92,India,India,IND,6.0,South Asia,6968000,1280846129,41,,201304240022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3897,2013,92,India,India,IND,6.0,South Asia,6968000,1280846129,41,,201304240039.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
